date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:00	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:49%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012ey1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012ey1.html	(from http://img.chem.ucl.ac.uk/sgp/large/012dy1.htm)
23:49:00	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:50%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012fy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012fy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/012dy1.htm)
23:49:00	1827/1827	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:48%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012dy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012dy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/012dy1.htm)
23:49:01	24081/24081	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:06:59%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012dy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012dy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/012dy1.htm)
23:49:01	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:51%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012gy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012gy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/012gy1.htm)
23:49:01	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:53%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012hy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012hy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/012gy1.htm)
23:49:01	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:54%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012iy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012iy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/012gy1.htm)
23:49:01	1827/1827	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:52%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012gy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012gy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/012gy1.htm)
23:49:02	22870/22870	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:01%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012gy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012gy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/012gy1.htm)
23:49:02	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:56%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012jy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012jy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/012jy1.htm)
23:49:02	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:58%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012ly1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012ly1.html	(from http://img.chem.ucl.ac.uk/sgp/large/012jy1.htm)
23:49:03	1827/1827	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:56%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012jy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012jy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/012jy1.htm)
23:49:03	29763/29763	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:02%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012jy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012jy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/012jy1.htm)
23:49:03	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:03%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013dy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013dy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/013dy1.htm)
23:49:04	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:05%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013ey1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013ey1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013dy1.htm)
23:49:04	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:05%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013fy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013fy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013dy1.htm)
23:49:04	1827/1827	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:03%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013dy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013dy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/013dy1.htm)
23:49:04	20586/20586	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:04%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013dy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013dy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/013dy1.htm)
23:49:05	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:07%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013gy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013gy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/013gy1.htm)
23:49:05	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:08%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013hy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013hy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013gy1.htm)
23:49:05	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:09%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013iy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013iy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013gy1.htm)
23:49:05	1831/1831	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:07%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013gy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013gy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/013gy1.htm)
23:49:06	20726/20726	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:06%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013gy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013gy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/013gy1.htm)
23:49:06	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:10%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013jy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013jy1.htm	(from http://img.chem.ucl.ac.uk/sgp/large/monoc.htm)
23:49:06	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:14%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013my2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013my2.html	(from http://img.chem.ucl.ac.uk/sgp/large/013my1.htm)
23:49:06	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:15%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013ny1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013ny1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013my1.htm)
23:49:07	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:16%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013oy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013oy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/013my1.htm)
23:49:07	25002/25002	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:08%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013my1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013my1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/013my1.htm)
23:49:07	1831/1831	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:14%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013my3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013my3.html	(from http://img.chem.ucl.ac.uk/sgp/large/013my1.htm)
23:49:08	1759/1759	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:21%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014dy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014dy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/014dy1.htm)
23:49:08	21520/21520	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:11%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014dy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014dy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/014dy1.htm)
23:49:08	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:23%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014fy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014fy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/014dy1.htm)
23:49:08	1853/1853	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:21%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014dy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014dy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/014dy1.htm)
23:49:09	1759/1759	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:24%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014gy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014gy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/014gy1.htm)
23:49:09	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:27%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014iy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014iy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/014gy1.htm)
23:49:09	21542/21542	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:12%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014gy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014gy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/014gy1.htm)
23:49:10	1857/1857	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:25%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014gy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014gy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/014gy1.htm)
23:49:10	1759/1759	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:28%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014jy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014jy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/014jy1.htm)
23:49:10	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:30%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014ky1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014ky1.html	(from http://img.chem.ucl.ac.uk/sgp/large/014jy1.htm)
23:49:11	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:30%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014ly1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014ly1.html	(from http://img.chem.ucl.ac.uk/sgp/large/014jy1.htm)
23:49:11	25808/25808	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:13%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014jy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014jy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/014jy1.htm)
23:49:11	1853/1853	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:28%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014jy3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014jy3.html	(from http://img.chem.ucl.ac.uk/sgp/large/014jy1.htm)
23:49:11	1759/1759	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:32%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014my2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014my2.html	(from http://img.chem.ucl.ac.uk/sgp/large/014my1.htm)
23:49:12	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:34%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014oy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014oy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/014my1.htm)
23:49:12	26537/26537	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:15%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014my1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014my1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/014my1.htm)
23:49:12	1857/1857	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:32%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014my3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014my3.html	(from http://img.chem.ucl.ac.uk/sgp/large/014my1.htm)
23:49:12	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:42%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015dy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015dy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015by.htm)
23:49:13	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:56%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015py1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015py1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015by.htm)
23:49:13	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:46%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015gy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015gy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015cy.htm)
23:49:13	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:00%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015sy1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015sy1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015cy.htm)
23:49:14	1740/1740	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:49%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015jy2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015jy2.html	(from http://img.chem.ucl.ac.uk/sgp/large/015jy1.htm)
23:49:14	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:51%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015ky1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015ky1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015jy1.htm)
23:49:14	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:51%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015ly1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015ly1.html	(from http://img.chem.ucl.ac.uk/sgp/large/015jy1.htm)
23:49:15	34744/34744	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:07:20%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015jy1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015jy1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/015jy1.htm)
23:49:15	1730/1730	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:05%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003az2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003az2.html	(from http://img.chem.ucl.ac.uk/sgp/large/003az1.htm)
23:49:15	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:06%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003bz1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003bz1.html	(from http://img.chem.ucl.ac.uk/sgp/large/003az1.htm)
23:49:16	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:06%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003cz1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003cz1.html	(from http://img.chem.ucl.ac.uk/sgp/large/003az1.htm)
23:49:16	16050/16050	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:06:24%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003az1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003az1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/003az1.htm)
23:49:16	1734/1734	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:05%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003az3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003az3.html	(from http://img.chem.ucl.ac.uk/sgp/large/003az1.htm)
23:49:16	1730/1730	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:08%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003dz2.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003dz2.html	(from http://img.chem.ucl.ac.uk/sgp/large/003dz1.htm)
23:49:17	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:09%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003ez1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003ez1.html	(from http://img.chem.ucl.ac.uk/sgp/large/003dz1.htm)
23:49:17	18176/18176	---M--	200	added ('Sending%20data')	image/gif	date:Monday,%2009-Oct-06%2018:06:26%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003dz1.gif	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003dz1.gif	(from http://img.chem.ucl.ac.uk/sgp/large/003dz1.htm)
23:49:17	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:10%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003fz1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003fz1.html	(from http://img.chem.ucl.ac.uk/sgp/large/003dz1.htm)
23:49:17	1734/1734	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:09%20GMT	http://img.chem.ucl.ac.uk/sgp/large/003dz3.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/003dz3.html	(from http://img.chem.ucl.ac.uk/sgp/large/003dz1.htm)
